posts,angry,fear,happy,neutral,sad,surprise
新年第一天早起10km，没仪式感，但有满足感。对我来说，比放烟花更重要。,0.0,0.0,0.92,0.0,0.0,0.0
上一场比赛小腿抽筋，回看是电解质补充不及时。这次写进补给计划，提前测试。,0.0,0.0,0.16,0.52,0.35,0.0
本月最后一天，跑量完成率98.5%，未达成的两天记录原因。不是责备，是优化。,0.2,0.0,0.0,0.43,0.23,0.14
训练后立刻记录感受，不靠记忆靠文字。跑步也可以很工程师。,0.0,0.0,0.53,0.44,0.07,0.0
用Notion记录训练与恢复状态，日历视图+里程图清晰直观，效率提升。,0.0,0.0,0.26,0.72,0.0,0.0
自我评价：不是跑得最快的，但可能是最严谨的一个。靠执行力也能跑出成绩。,0.0,0.0,0.57,0.5,0.0,0.0
今早带爸妈散步3km，不是为了跑量，而是日常中的健康陪伴。跑步教会我的不只是快。,0.0,0.0,0.96,0.0,0.0,0.06
比赛路线图自己打印、贴上A4板，随身携带。不依赖导航，只靠自己。,0.0,0.0,0.42,0.57,0.0,0.0
朋友调侃我像“计划机器”，但我喜欢这种状态。冷静，有序，持续稳定。,0.0,0.0,0.78,0.31,0.0,0.0
跑完一场比赛就放松？我选择休整一两天后立刻恢复低强度跑步，不让惯性断掉。,0.33,0.0,0.16,0.36,0.22,0.11
如果跑步是一门功课，我希望每次都不交白卷。风雨无阻，不是口号，是习惯。,0.05,0.0,0.66,0.22,0.09,0.0
今天试了下用电子表格记账，效率很高。看着每一笔支出有据可查，心里踏实不少。,0.0,0.0,0.91,0.12,0.0,0.0
洗碗机真的提高了生活质量，干净省力，还能消毒，感觉比手洗靠谱多了。,0.0,0.0,0.82,0.13,0.0,0.07
突然意识到已经用这个杯子快十年了，虽然旧，但很好用，也舍不得换。,0.11,0.0,0.32,0.06,0.7,0.0
买了一个新的文件收纳盒，把桌上的资料分门别类整理好，清爽多了。,0.0,0.0,0.93,0.15,0.1,0.0
冬天睡前把热水袋提前放进被窝，躺进去的一刻像完成一项小任务，温暖又安心。,0.0,0.0,0.99,0.15,0.0,0.0
最近试着提前15分钟起床，给自己泡杯茶，心情好像也更平稳了。,0.06,0.0,0.75,0.19,0.1,0.0
有人问我怎么坚持每天做饭，其实是习惯问题，自己做省钱干净又健康。,0.0,0.0,0.61,0.25,0.07,0.14
刚换了个电动牙刷，每次用完都觉得比以前手动刷更放心些。,0.0,0.0,0.85,0.14,0.15,0.0
整理衣柜时发现去年买的新衣还没穿过，提醒自己以后买衣服要更克制。,0.0,0.0,0.26,0.34,0.39,0.0
一直没舍得丢掉那个老钟表，它虽然慢了两分钟，但从未停过。,0.08,0.0,0.43,0.15,0.49,0.0
小区新装了门禁系统，虽然麻烦些，但安全感提升不少。,0.0,0.0,0.61,0.39,0.09,0.05
用了一个月的记账APP，自动分类功能真不错，每月总结一目了然。,0.0,0.0,0.91,0.0,0.07,0.0
今天顺利把家里灯泡全换成LED，省电耐用，算是完成一个待办清单。,0.0,0.0,0.95,0.12,0.07,0.0
每天早上泡杯黑咖啡已经成了我生活的一部分，不喝总觉得少点什么。,0.0,0.0,0.3,0.29,0.45,0.06
朋友推荐我看一本书，我先查了下目录才决定要不要看，尽量不浪费时间。,0.0,0.0,0.26,0.44,0.19,0.12
今天把阳台上的花全部修剪了一遍，看着干净整齐，心情都好了。,0.0,0.0,1.0,0.05,0.1,0.0
新年第一天，把计划表重新整理了一遍，希望今年能多完成几个目标。,0.0,0.0,0.86,0.06,0.0,0.0
经常看到“断舍离”这个词，真正实施后才知道不是件容易的事。,0.0,0.0,0.14,0.47,0.27,0.13
我对时间的感知很具体，几点做什么、几点休息，计划越清楚心越安。,0.0,0.0,0.49,0.52,0.0,0.0
小区门口新开的超市还不错，价格公道，离得近，平常买菜方便多了。,0.0,0.0,0.72,0.3,0.1,0.0
看了一场电影，剧情还好，但我最在意的是音响太吵，影响体验。,0.21,0.0,0.0,0.25,0.51,0.08
不太擅长社交，但习惯对熟人尽量守信用，答应的事一定做。,0.0,0.0,0.53,0.49,0.0,0.0
家里洗衣机用了七年没坏，说明买电器还是得选口碑稳定的牌子。,0.0,0.0,0.24,0.51,0.12,0.09
打扫完卫生后最喜欢的动作就是拖地最后那一下，把房间收尾干净。,0.0,0.0,0.63,0.32,0.0,0.0
对于旅行的计划我喜欢提前一个月做准备，住宿、交通、路线都列清楚。,0.0,0.0,0.31,0.67,0.0,0.0
刚发工资的第一件事是还信用卡，财务清晰才能过得安心。,0.0,0.0,0.52,0.46,0.0,0.0
买了个保温饭盒，热饭不用再去微波炉排队，感觉节省不少时间。,0.0,0.0,0.74,0.27,0.11,0.0
最近试着晚饭吃得清淡一些，睡眠质量确实提高了不少。,0.0,0.0,0.65,0.26,0.13,0.08
小的时候总觉得大人事事有安排，现在自己成了大人才知道那是经验的结果。,0.0,0.0,0.15,0.28,0.61,0.09
周末最大的享受是给自己做一顿稳定又朴素的早饭：煎蛋、牛奶、面包。,0.0,0.0,0.73,0.27,0.08,0.0
有时候别人觉得我“冷淡”，其实只是想把事情做对，不太会说场面话。,0.12,0.0,0.15,0.37,0.38,0.0
我喜欢书架上整齐排放的感觉，每本书都有它自己的位置。,0.0,0.0,0.67,0.46,0.0,0.0
喜欢下雨天在家看书，外面吵闹的世界暂时被雨声隔开，很平静。,0.0,0.0,0.84,0.17,0.08,0.0
工作中别人不愿意做的细节活，我反而觉得有成就感。,0.0,0.0,0.79,0.17,0.0,0.0
不喜欢改动太大的事物，熟悉的节奏让我觉得安全。,0.0,0.0,0.85,0.16,0.0,0.0
新换的枕头比想象中舒服，支撑刚好，颈椎舒服很多。,0.0,0.0,0.75,0.14,0.15,0.0
做饭时量调料都用小秤称，不靠感觉，结果更稳定。,0.0,0.0,0.31,0.63,0.08,0.0
看到别人生活乱糟糟的状态，我会焦虑，清晰有序让我安心。,0.0,0.11,0.38,0.19,0.38,0.0
出门旅行带行李都用清单，一项项打钩，确保什么都没漏。,0.0,0.05,0.44,0.49,0.0,0.0
社交聚会可以不去，但项目要按期交，不愿拖别人后腿。,0.17,0.0,0.45,0.47,0.0,0.0
上一次电脑坏是五年前，定期清理系统真的有用。,0.08,0.0,0.47,0.25,0.24,0.05
衣柜里颜色最多的是灰、蓝、黑，穿着不出错也好搭配。,0.0,0.0,0.38,0.68,0.0,0.12
想起小时候收集过邮票，现在偶尔翻出来看看，还是觉得精致。,0.0,0.0,0.82,0.14,0.17,0.0
偶尔也羡慕情绪外放的人，但还是更适合沉稳和冷静的生活。,0.0,0.0,0.72,0.16,0.14,0.0
我觉得“稳定”比“刺激”更重要，这种节奏让我踏实。,0.0,0.0,0.88,0.2,0.0,0.0
用笔记本记日程虽然慢，但翻看的时候会有种具体的安心感。,0.0,0.0,0.85,0.26,0.07,0.0
一直坚持用实体手账，有时候写写画画更容易理清思路。,0.0,0.0,0.46,0.41,0.19,0.0
朋友说我像石头，但我觉得我是个可以陪很久的石头。,0.0,0.0,0.69,0.25,0.2,0.0
喜欢把事情安排好再去休息，不然即使躺下也一直想着那些没完成的事。,0.0,0.0,0.48,0.22,0.42,0.0
有时候会突然很想家，但理性告诉我现在做的选择是对的。,0.0,0.0,0.45,0.06,0.44,0.0
工作不是生活的全部，但不工作，连基本的生活都保障不了。,0.17,0.0,0.0,0.43,0.36,0.0
有时候不明白，为什么正常守规矩的人反倒成了异类。,0.35,0.0,0.0,0.2,0.3,0.23
说实话，现在的年轻人活得都挺克制的，克制到都不会喊疼。,0.15,0.07,0.23,0.2,0.3,0.0
每天走流程、看规章、打卡签到，有时候怀疑自己是不是机器。,0.22,0.18,0.0,0.21,0.21,0.2
一边说爱孩子，一边把孩子逼疯。爱不是控制。,0.46,0.06,0.09,0.2,0.23,0.0
想换城市，但现实就是房贷还没还完，动不了。,0.08,0.0,0.0,0.14,0.75,0.0
有人说按部就班没前途，可我总不能赌那万一的成功。,0.18,0.0,0.2,0.26,0.32,0.0
家庭氛围沉闷又压抑，说不得也躲不开。,0.24,0.09,0.0,0.21,0.54,0.0
工资说不上多，但能交五险一金就算有底气。,0.0,0.0,0.59,0.3,0.1,0.0
事情不做就永远是问题，做了才知道有多难。,0.0,0.06,0.15,0.34,0.45,0.0
不讨厌热闹，但喜欢一个人待着，是因为能掌控情绪。,0.0,0.0,0.9,0.14,0.0,0.0
理解不了把家庭责任完全推给社会的人。,0.46,0.0,0.0,0.4,0.11,0.0
不爱社交不是冷漠，只是不擅长应付那种虚伪的热情。,0.24,0.0,0.17,0.34,0.37,0.0
太多人不把规则当回事，却总期待公平。,0.32,0.0,0.0,0.35,0.25,0.07
生活节奏不能乱，一乱就会焦虑到无法自控。,0.18,0.14,0.09,0.25,0.4,0.0
真希望单位能有固定的年假制度，不用每次请假都像打仗。,0.35,0.0,0.5,0.13,0.22,0.0
能在同一个地方踏实干活十年的人，才是真的有韧性。,0.0,0.0,0.67,0.36,0.0,0.0
舍不得离职是因为知道下一个岗位不一定更好。,0.07,0.0,0.19,0.28,0.62,0.0
管理的混乱不是人的问题，是制度出了错。,0.32,0.0,0.0,0.48,0.11,0.07
不是不想冒险，只是我背负不起失败的代价。,0.0,0.0,0.25,0.2,0.62,0.0
生活里最可靠的，是每月到账的工资。,0.0,0.0,0.45,0.53,0.0,0.0
做人就该有点规矩，该承担的责任不能推。,0.33,0.0,0.22,0.4,0.13,0.0
如果连自己都对自己没要求，那怎么要求别人尊重你？,0.6,0.0,0.08,0.21,0.11,0.14
工作中最怕的就是临时改需求，没有底线的加班才是消耗。,0.36,0.25,0.0,0.34,0.13,0.0
所谓理性，不过是学会了在情绪里自救。,0.0,0.0,0.25,0.57,0.23,0.0
没有天赋的普通人，最该做的就是努力和坚持。,0.07,0.0,0.45,0.33,0.14,0.0
很多事情不是做不到，而是不知道从哪一步开始。,0.0,0.0,0.06,0.38,0.67,0.0
社交不是义务，孤独也不是病。,0.0,0.05,0.44,0.43,0.22,0.0
情绪稳定的人，不是没情绪，而是不表现出来。,0.0,0.0,0.21,0.69,0.14,0.0
网络不是法外之地，说话也该负责。,0.32,0.0,0.1,0.35,0.16,0.0
本来就是个普通人，没指望多红火，只求稳定过日子。,0.0,0.0,0.36,0.24,0.24,0.06
真正的成长，是你可以把情绪藏起来，该干嘛还干嘛。,0.07,0.0,0.42,0.34,0.21,0.0
很多人嘴上讲平等，心里却满是优越感。,0.16,0.0,0.0,0.37,0.35,0.13
“为你好”从来不是万能的挡箭牌。,0.09,0.0,0.56,0.24,0.08,0.0
城市的机会是多，但竞争也压得人喘不过气。,0.17,0.0,0.05,0.33,0.29,0.0
每次看到乱停车、乱扔垃圾，就觉得素质和学历无关。,0.37,0.0,0.0,0.28,0.3,0.0
制度是给守规则的人定的，不是给投机的人开的方便门。,0.11,0.0,0.24,0.67,0.0,0.0
表达欲太强的人，大多是现实里没人听他讲话。,0.12,0.0,0.0,0.61,0.24,0.0
逃避的理由再合理，本质还是逃避。,0.12,0.0,0.0,0.44,0.4,0.0
活在焦虑里，是因为太清楚什么叫后果。,0.07,0.0,0.0,0.37,0.51,0.0
人到中年，最大的安全感是身体健康、家庭和睦、收入稳定。,0.0,0.0,0.64,0.45,0.0,0.0
没人天生会生活，很多事都是学来的。,0.07,0.0,0.26,0.38,0.23,0.07
要求别人之前，先问问自己能不能做到。,0.05,0.0,0.33,0.49,0.0,0.0
遇事不慌，是因为已经预设了最坏结果。,0.2,0.13,0.15,0.44,0.24,0.0
看不惯不讲理的顾客，也看不惯唯唯诺诺的服务员。,0.68,0.0,0.0,0.28,0.07,0.0
网络上的“正义”，大多数不过是带情绪的偏见。,0.16,0.0,0.0,0.62,0.0,0.0
大环境变差了，还怪个体没本事，公平吗？,0.9,0.0,0.0,0.0,0.09,0.08
“稳定”两个字，背后是太多人的妥协和隐忍。,0.12,0.0,0.0,0.5,0.2,0.07
习惯了一个人处理问题，也就不再奢求理解。,0.0,0.0,0.66,0.35,0.09,0.0
世道变快了，但不是所有人都能跟上节奏的。,0.0,0.0,0.35,0.49,0.07,0.06
今早少年忘记带饭卡，中午我送过去。饭后他发来消息说谢谢。这种小事，他很少表达，今天我心里挺暖。,0.0,0.0,0.89,0.0,0.13,0.0
家里灯泡坏了，趁着休息时间换了三个。虽是小事，但日常这些琐碎，才能维持生活的正常运转。,0.0,0.0,0.36,0.38,0.32,0.1
看了《繁花》，情节还原得很到位，尤其服化道，细节处理得很好，值得推荐。,0.0,0.0,0.88,0.31,0.0,0.0
少年昨晚做梦梦到考试，说题太多没做完。看来最近压力有点大，今晚早点休息，不提分数。,0.16,0.11,0.12,0.18,0.47,0.06
每年春天鼻炎犯，今早打了十几个喷嚏。药备齐了，室内清洁也要加强，提前防护总比临时慌张好。,0.09,0.12,0.19,0.29,0.2,0.0
早饭做了蛋花汤和煎饺，少年吃完又添了一碗。看他胃口好，安心不少。,0.0,0.0,0.84,0.24,0.13,0.0
少年说最近物理实验课挺有趣，老师讲得细致。我告诉他：真正的兴趣，是建立在理解之上的。,0.0,0.0,0.32,0.62,0.0,0.06
晚上9点，整理完家务，才开始看书。虽然累，但这也是属于自己的时间，安静且必要。,0.0,0.0,0.76,0.25,0.11,0.0
少年期中数学成绩下降了5分，他自己也说大意了。我没多说，只是一起分析错因，希望下一次别再犯。,0.12,0.0,0.09,0.39,0.38,0.0
周末计划带少年去图书馆，借几本非教材类的书，适度放松，也让思维多一个维度。,0.0,0.0,0.4,0.6,0.13,0.0
每次大扫除都有成就感，厨房油渍清理得干干净净。生活虽琐碎，但整洁能带来安全感。,0.0,0.0,0.88,0.18,0.0,0.0
少年下午去参加学校的阅读分享会，他准备了整整一周。为他的认真态度点赞。,0.0,0.0,0.86,0.18,0.0,0.0
睡前翻了翻家庭账本，这个月的支出比计划多了300元，主要是外卖次数太频繁，下月要控制。,0.0,0.0,0.09,0.42,0.48,0.06
少年最近迷上《三体》，每天都拿着看。我叮嘱他：可以读，但别影响作息。,0.0,0.0,0.16,0.55,0.22,0.0
上周说要试试周计划表，今天少年主动来问我周末行程，看来习惯在慢慢养成。,0.0,0.0,0.69,0.24,0.15,0.07
早餐照旧是牛奶、煎蛋、吐司。少年说：我还是喜欢家里的早饭，吃得舒服。,0.09,0.0,0.8,0.2,0.15,0.0
今天天气转凉，把厚被子拿出来晒了晒。提前准备，总比临时手忙脚乱好。,0.06,0.0,0.42,0.27,0.24,0.0
跟队友讨论下个月假期安排，他说想回老家看看老人家。我觉得挺好，计划立马安排。,0.09,0.0,0.54,0.35,0.1,0.0
晚上开车去接少年补习，下起了大雨，提前带好雨伞。细节决定效率，也是责任感的体现。,0.0,0.0,0.67,0.33,0.0,0.0
少年中午在学校做了实验回来很兴奋，细讲了每一步流程。听他认真描述，比考高分还让我欣慰。,0.0,0.0,0.91,0.11,0.0,0.0
一年又一年，发现很多事情终究是坚持做才有结果。再小的事，只要做久了，都会有意义。,0.0,0.0,0.74,0.0,0.2,0.0
晚饭吃了番茄炖牛腩，少年说汤味道很好。我悄悄记下比例，下次继续。,0.0,0.0,0.66,0.38,0.2,0.0
早起在楼下走了一圈，空气不错，遇见邻居聊了几句，平静的生活细水长流。,0.0,0.0,0.9,0.13,0.0,0.0
今天整理少年书桌时看到一张便签：“目标：比昨天更好一点”。挺感动的。,0.0,0.0,0.94,0.0,0.0,0.0
少年最近睡得比之前早了，精力也比之前充沛。规律的作息真的有用。,0.0,0.0,0.94,0.0,0.05,0.0
周六一早送少年去补课，回程顺便去菜市场买菜。日常琐碎，也是家的秩序。,0.06,0.0,0.35,0.35,0.27,0.07
最近衣柜整理得很干净，换季衣服分类收纳。整齐让人安心。,0.0,0.0,0.94,0.13,0.0,0.0
看完《人世间》，感慨万千。平凡的人生，其实最需要坚守和平静。,0.0,0.0,0.65,0.22,0.2,0.0
少年今天第一次自己热牛奶，虽然洒了一些，但主动动手就是好现象。,0.06,0.0,0.85,0.17,0.0,0.0
昨天把洗衣机过滤网清理了，发现里头藏了不少毛发。定期维护真的很重要。,0.0,0.0,0.22,0.36,0.21,0.12
最近少年作业效率提高了不少，问他原因：他说“开始提前规划时间了”。,0.0,0.0,0.24,0.55,0.15,0.21
少年今天第一次收到了表扬卡，他轻描淡写地说了句“还行”，但我看得出他很高兴。,0.0,0.0,0.84,0.17,0.0,0.0
周末把下个月的费用预算做好了，稳扎稳打，少点焦虑。,0.0,0.0,0.69,0.24,0.0,0.0
晚上帮少年复习英语单词，一边复习一边讲例句，他记得比以前快多了。,0.0,0.0,0.55,0.36,0.18,0.05
最近睡前喜欢用笔记本写点东西，简单几句，也算是记录生活的方式。,0.0,0.0,0.59,0.43,0.13,0.0
给少年买了新的词典，他说排版比旧的清楚多了。工具顺手，效率也高。,0.0,0.0,0.67,0.39,0.0,0.0
家里灯泡又坏了一个，马上换上备好的新灯泡。小事也要讲效率。,0.17,0.0,0.31,0.39,0.16,0.0
每天晚饭后散步半小时，天冷也坚持，这习惯已经保持了两年。,0.0,0.0,0.56,0.33,0.22,0.1
